startYear,startMonth,startDay,startTime,endYear,endMonth,endDay,endTime,displayDate,headline,text,mediaUrl,mediaCredit,mediaCaption,mediaThumbail,type,group,backgroundUrl,backgroundColor
2020,7,2,2020,,,7,2,,A relaxed summer in the Basque Country,"<p>Euskadi’s summer is being so relaxed as the measures imposed by the Basque Government were less restrictive than before. The best example was the beaches of San Sebastian, which were crowded day by day. At the same time, Covid-19 were growing in the Basque Country, starting a new regrowth",https://static2.diariovasco.com/www/multimedia/202005/28/media/cortadas/playa-concha-kFRH-U110328735983WJH-1248x770@Diario%20Vasco.jpg,,,,,,,
2020,7,28,2020,,,7,28,,Higienic masks time,<p>The use of the hygienic masks becomes mandatory in all parts of Spain,https://static1.elcorreo.com/www/multimedia/202011/06/media/cortadas/mascarillas-obligatoria-nuevas-restricciones-deporte-trabajo-euskadi-kJzB-U120692341571LkH-1248x770@El%20Correo.jpg,,,,,,,
2020,8,11,2020,,,8,11,,Sputnik V,<p>Russia creates the first vaccine against the virus,https://static.dw.com/image/56053382_401.jpg,,,,,,,
2020,8,17,2020,,,8,17,,"Spain, one of the most affected countries","<p> Spain enters the Top10 infected countries in the whole world
",,,,,,,,
2020,8,18,2020,,,8,18,,Health Emergency,"<p>The Covid-19 data got worse during the summer and the Basque Country declared a health emergency. With this endorsement, the Basque Government tightened the restrictions with a package of measures who limited the meetings and the capacity of bars and restaurants to 10 people
",https://www.latercera.com/resizer/th8iwOKhksITP7Ruul_obCJnHkI=/900x600/smart/arc-anglerfish-arc2-prod-copesa.s3.amazonaws.com/public/AGP7OD2X2BDP7HCOXRCKDSY3UY.jpg,,,,,,,
2020,8,29,2020,,,8,29,,Johnson & Jonhson road to Spain,"<p>The vaccine of Johnson & Jonhson gets approved in Spain in some certain hospitals and a total of 190 people get vaccinated
",https://s.france24.com/media/display/a4c54520-789d-11eb-85b8-005056bff430/w:1280/p:1x1/J%26J2.jpg,,,,,,,
2020,9,9,2020,,,9,9,,The beggining of a particular academic course,"<p>Kids get back to school in the Basque Country with the obligatory use of the mask with the uncertainty of what would happen 
",https://static2.elcorreo.com/www/multimedia/202009/07/media/ermua.JPG,,,,,,,
2020,10,26,2020,,,10,26,,New lockdown,"<p> The Basque Government was tightening the measures even more to contain an upward pandemic again, including a 23:00 to 6:00 a.m curfew. The community entered the red zone after exceeding the accumulated rate in 14 days of 500 cases per 100,000 inhabitants
",https://s03.s3c.es/imag/_v0/770x420/d/d/f/euskadi-comparecencia-efe.jpg,,,,,,,
2020,11,7,2020,,,11,7,,Closure of the hostel industry,"<p>The growth of infections in the Basque Country leads the Basque Executive to close the hostel industry and to limit the opening of shops until 21:00. In this context, protests by hoteliers are on the rise
",,,,,,,,
2020,12,27,2020,,,12,27,,Vaccination plan is being prepared,"<p>Vaccination with the Pfizer vaccine of residents and professionals from nursing homes. The main reason is defined as an at-risk group, so they have to be the first ones who need protection and health coverage against COVID-19
",https://static3.elcorreo.com/www/multimedia/202012/16/media/cortadas/vacuna-pfizer-kNoF-U1201067343491MfG-624x385@El%20Correo.jpg,,,,,,,
2021,1,13,2020,,,1,13,,Moderna vaccine,"<p>Beginning of vaccination with the Moderna vaccine in Donostia. Osadidetza provided to the city more doses of this vaccine in order to cover the oldest people from the at-risk population
",https://fotos02.deia.eus/2021/05/05/690x278/vacunacion-coronavirus-mayores-60-euskadi.jpg,,,,,,,
2021,1,15,2020,,,1,15,,Health workers vaccinated,"<p>Beginning of the vaccination to Osakidetza sanitary professionals. It was needed to vaccinate these professionals, as they have been in front line of the COVID-19 battle
",https://static.eldiario.es/clip/f16b0e15-e4dc-4d6e-a10a-ee92e167eceb_16-9-discover-aspect-ratio_default_0.jpg,,,,,,,
2021,2,10,2020,,,2,10,,Law enforcement turn,"<p>Vaccination with first doses of AstraZeneca to the Ertzaintza, Local Police, firefighters, teachers and the rest of sanitary and social-sanitary professionals
",https://static.elcorreo.com/www/multimedia/202103/25/media/cortadas/ertzaintza-vacunacion-k6QB-U130940199606yD-1248x770@El%20Correo.jpg,,,,,,,
2021,2,24,2021,,,2,24,,First vaccinations for the over 80s,<p>Inoculation campaign to people older than 80 years old with Pfizer and the Moderna vaccines,https://static3.diariovasco.com/www/multimedia/202102/17/media/cortadas/valencia-kqHG-U130561055255SE-624x385@Diario%20Vasco.jpg,,,,,,,
2021,3,2,2021,,,3,2,,"Illumbe, from basketball arena to vaccination centre","<p>Beginning of massive vaccination campaign in Illumbe (Donostia Arena). At this point, individuals can get vaccinated physically inside or leaving in the car
",https://static2.diariovasco.com/www/multimedia/202104/05/media/foto-illumbe.jpg,,,,,,,
2021,3,15,2021,,,3,15,,Alarm with AstraZeneca,<p>Paralyzation of AstraZeneca vaccine implementation due to the consequent development of thrombosis cases in Europe,,,,,,,,
2021,4,9,2021,,,4,9,,First vaccinations for for the age group 70-79,"<p>Vaccination to individuals from 70 to 79 years old
",https://image.ondacero.es/clipping/cmsimages01/2021/05/19/EA910780-94D6-4D56-98DF-49F9C597EB7E/58.jpg,,,,,,,
2021,4,10,2021,,,4,10,,Vaccinating in any situation,"<p>Domiciliary administration of prophylaxis to people with peritoneal dialysis or patients who suffered from transplants
",,,,,,,,
2021,4,13,2021,,,4,13,,Janssen vaccines to Spain,"<p>Spain receives the first shipping of Janssen vaccines
",,,,,,,,
2021,5,9,2021,,,5,9,,Goodbye to the Alarm State,<p>End of the alarm state in Spain,,,,,,,,
